data,Distrito,Óbitos
2020-03-01,Ilha do Faial,0
2020-03-02,Ilha do Faial,0
2020-03-03,Ilha do Faial,0
2020-03-04,Ilha do Faial,0
2020-03-05,Ilha do Faial,1
2020-03-06,Ilha do Faial,0
2020-03-07,Ilha do Faial,0
2020-03-08,Ilha do Faial,0
2020-03-09,Ilha do Faial,0
2020-03-10,Ilha do Faial,0
2020-03-11,Ilha do Faial,0
2020-03-12,Ilha do Faial,1
2020-03-13,Ilha do Faial,1
2020-03-14,Ilha do Faial,0
2020-03-15,Ilha do Faial,0
2020-03-16,Ilha do Faial,0
2020-03-17,Ilha do Faial,1
2020-03-18,Ilha do Faial,1
2020-03-19,Ilha do Faial,0
2020-03-20,Ilha do Faial,0
2020-03-21,Ilha do Faial,0
2020-03-22,Ilha do Faial,0
2020-03-23,Ilha do Faial,0
2020-03-24,Ilha do Faial,1
2020-03-25,Ilha do Faial,0
2020-03-26,Ilha do Faial,0
2020-03-27,Ilha do Faial,1
2020-03-28,Ilha do Faial,0
2020-03-29,Ilha do Faial,0
2020-03-30,Ilha do Faial,0
2020-03-31,Ilha do Faial,0
2020-04-01,Ilha do Faial,1
2020-04-02,Ilha do Faial,0
2020-04-03,Ilha do Faial,0
2020-04-04,Ilha do Faial,0
2020-04-05,Ilha do Faial,0
2020-04-06,Ilha do Faial,0
2020-04-07,Ilha do Faial,2
2020-04-08,Ilha do Faial,1
2020-04-09,Ilha do Faial,0
2020-04-10,Ilha do Faial,1
2020-04-11,Ilha do Faial,1
2020-04-12,Ilha do Faial,0
2020-04-13,Ilha do Faial,0
2020-04-14,Ilha do Faial,0
2020-04-15,Ilha do Faial,0
2020-04-16,Ilha do Faial,0
2020-04-17,Ilha do Faial,0
2020-04-18,Ilha do Faial,0
2020-04-19,Ilha do Faial,1
2020-04-20,Ilha do Faial,1
2020-04-21,Ilha do Faial,1
2020-04-22,Ilha do Faial,0
2020-04-23,Ilha do Faial,0
2020-04-24,Ilha do Faial,0
2020-04-25,Ilha do Faial,1
2020-04-26,Ilha do Faial,0
2020-04-27,Ilha do Faial,0
2020-04-28,Ilha do Faial,0
2020-04-29,Ilha do Faial,1
2020-04-30,Ilha do Faial,0
2020-05-01,Ilha do Faial,0
2020-05-02,Ilha do Faial,0
2020-05-03,Ilha do Faial,0
2020-05-04,Ilha do Faial,1
2020-05-05,Ilha do Faial,0
2020-05-06,Ilha do Faial,1
2020-05-07,Ilha do Faial,2
2020-05-08,Ilha do Faial,0
2020-05-09,Ilha do Faial,0
2020-05-10,Ilha do Faial,1
2020-05-11,Ilha do Faial,0
2020-05-12,Ilha do Faial,0
2020-05-13,Ilha do Faial,0
2020-05-14,Ilha do Faial,0
2020-05-15,Ilha do Faial,0
2020-05-16,Ilha do Faial,0
2020-05-17,Ilha do Faial,0
2020-05-18,Ilha do Faial,1
2020-05-19,Ilha do Faial,0
2020-05-20,Ilha do Faial,0
2020-05-21,Ilha do Faial,0
2020-05-22,Ilha do Faial,1
2020-05-23,Ilha do Faial,0
2020-05-24,Ilha do Faial,2
2020-05-25,Ilha do Faial,1
2020-05-26,Ilha do Faial,0
2020-05-27,Ilha do Faial,0
2020-05-28,Ilha do Faial,0
2020-05-29,Ilha do Faial,2
2020-05-30,Ilha do Faial,0
2020-05-31,Ilha do Faial,0
2020-06-01,Ilha do Faial,1
2020-06-02,Ilha do Faial,0
2020-06-03,Ilha do Faial,0
2020-06-04,Ilha do Faial,0
2020-06-05,Ilha do Faial,0
2020-06-06,Ilha do Faial,0
2020-06-07,Ilha do Faial,1
2020-06-08,Ilha do Faial,1
2020-06-09,Ilha do Faial,0
2020-06-10,Ilha do Faial,0
2020-06-11,Ilha do Faial,0
2020-06-12,Ilha do Faial,0
2020-06-13,Ilha do Faial,0
2020-06-14,Ilha do Faial,0
2020-06-15,Ilha do Faial,0
2020-06-16,Ilha do Faial,1
2020-06-17,Ilha do Faial,2
2020-06-18,Ilha do Faial,2
2020-06-19,Ilha do Faial,1
2020-06-20,Ilha do Faial,0
2020-06-21,Ilha do Faial,1
2020-06-22,Ilha do Faial,0
2020-06-23,Ilha do Faial,0
2020-06-24,Ilha do Faial,0
2020-06-25,Ilha do Faial,1
2020-06-26,Ilha do Faial,0
2020-06-27,Ilha do Faial,1
2020-06-28,Ilha do Faial,1
2020-06-29,Ilha do Faial,0
2020-06-30,Ilha do Faial,0
2020-07-01,Ilha do Faial,1
2020-07-02,Ilha do Faial,0
2020-07-03,Ilha do Faial,0
2020-07-04,Ilha do Faial,0
2020-07-05,Ilha do Faial,0
2020-07-06,Ilha do Faial,1
2020-07-07,Ilha do Faial,1
2020-07-08,Ilha do Faial,1
2020-07-09,Ilha do Faial,0
2020-07-10,Ilha do Faial,0
2020-07-11,Ilha do Faial,0
2020-07-12,Ilha do Faial,0
2020-07-13,Ilha do Faial,1
2020-07-14,Ilha do Faial,1
2020-07-15,Ilha do Faial,0
2020-07-16,Ilha do Faial,0
2020-07-17,Ilha do Faial,1
2020-07-18,Ilha do Faial,0
2020-07-19,Ilha do Faial,0
2020-07-20,Ilha do Faial,0
2020-07-21,Ilha do Faial,1
2020-07-22,Ilha do Faial,1
2020-07-23,Ilha do Faial,0
2020-07-24,Ilha do Faial,0
2020-07-25,Ilha do Faial,0
2020-07-26,Ilha do Faial,1
2020-07-27,Ilha do Faial,0
2020-07-28,Ilha do Faial,0
2020-07-29,Ilha do Faial,1
2020-07-30,Ilha do Faial,0
2020-07-31,Ilha do Faial,3
2020-01-01,Ilha do Pico,1
2020-01-02,Ilha do Pico,0
2020-01-03,Ilha do Pico,1
2020-01-04,Ilha do Pico,2
2020-01-05,Ilha do Pico,0
2020-01-06,Ilha do Pico,0
2020-01-07,Ilha do Pico,1
2020-01-08,Ilha do Pico,0
2020-01-09,Ilha do Pico,0
2020-01-10,Ilha do Pico,0
2020-01-11,Ilha do Pico,0
2020-01-12,Ilha do Pico,0
2020-01-13,Ilha do Pico,0
2020-01-14,Ilha do Pico,0
2020-01-15,Ilha do Pico,1
2020-01-16,Ilha do Pico,1
2020-01-17,Ilha do Pico,1
2020-01-18,Ilha do Pico,1
2020-01-19,Ilha do Pico,1
2020-01-20,Ilha do Pico,1
2020-01-21,Ilha do Pico,0
2020-01-22,Ilha do Pico,0
2020-01-23,Ilha do Pico,0
2020-01-24,Ilha do Pico,1
2020-01-25,Ilha do Pico,0
2020-01-26,Ilha do Pico,0
2020-01-27,Ilha do Pico,2
2020-01-28,Ilha do Pico,2
2020-01-29,Ilha do Pico,0
2020-01-30,Ilha do Pico,0
2020-01-31,Ilha do Pico,1
2020-02-01,Ilha do Pico,2
2020-02-02,Ilha do Pico,0
2020-02-03,Ilha do Pico,0
2020-02-04,Ilha do Pico,0
2020-02-05,Ilha do Pico,0
2020-02-06,Ilha do Pico,1
2020-02-07,Ilha do Pico,0
2020-02-08,Ilha do Pico,1
2020-02-09,Ilha do Pico,0
2020-02-10,Ilha do Pico,1
2020-02-11,Ilha do Pico,0
2020-02-12,Ilha do Pico,1
2020-02-13,Ilha do Pico,0
2020-02-14,Ilha do Pico,3
2020-02-15,Ilha do Pico,1
2020-02-16,Ilha do Pico,1
2020-02-17,Ilha do Pico,0
2020-02-18,Ilha do Pico,0
2020-02-19,Ilha do Pico,1
2020-02-20,Ilha do Pico,0
2020-02-21,Ilha do Pico,0
2020-02-22,Ilha do Pico,0
2020-02-23,Ilha do Pico,1
2020-02-24,Ilha do Pico,1
2020-02-25,Ilha do Pico,2
2020-02-26,Ilha do Pico,0
2020-02-27,Ilha do Pico,0
2020-02-28,Ilha do Pico,1
2020-02-29,Ilha do Pico,2
2020-03-01,Ilha do Pico,0
2020-03-02,Ilha do Pico,0
2020-03-03,Ilha do Pico,0
2020-03-04,Ilha do Pico,0
2020-03-05,Ilha do Pico,0
2020-03-06,Ilha do Pico,1
2020-03-07,Ilha do Pico,1
2020-03-08,Ilha do Pico,0
2020-03-09,Ilha do Pico,0
2020-03-10,Ilha do Pico,1
2020-03-11,Ilha do Pico,0
2020-03-12,Ilha do Pico,1
2020-03-13,Ilha do Pico,1
2020-03-14,Ilha do Pico,0
2020-03-15,Ilha do Pico,0
2020-03-16,Ilha do Pico,2
2020-03-17,Ilha do Pico,0
2020-03-18,Ilha do Pico,0
2020-03-19,Ilha do Pico,1
2020-03-20,Ilha do Pico,1
2020-03-21,Ilha do Pico,2
2020-03-22,Ilha do Pico,0
2020-03-23,Ilha do Pico,1
2020-03-24,Ilha do Pico,0
2020-03-25,Ilha do Pico,0
2020-03-26,Ilha do Pico,0
2020-03-27,Ilha do Pico,1
2020-03-28,Ilha do Pico,1
2020-03-29,Ilha do Pico,0
2020-03-30,Ilha do Pico,1
2020-03-31,Ilha do Pico,0
2020-04-01,Ilha do Pico,1
2020-04-02,Ilha do Pico,0
2020-04-03,Ilha do Pico,0
2020-04-04,Ilha do Pico,0
2020-04-05,Ilha do Pico,1
2020-04-06,Ilha do Pico,1
2020-04-07,Ilha do Pico,0
2020-04-08,Ilha do Pico,1
2020-04-09,Ilha do Pico,0
2020-04-10,Ilha do Pico,1
2020-04-11,Ilha do Pico,1
2020-04-12,Ilha do Pico,0
2020-04-13,Ilha do Pico,1
2020-04-14,Ilha do Pico,0
2020-04-15,Ilha do Pico,2
2020-04-16,Ilha do Pico,0
2020-04-17,Ilha do Pico,0
2020-04-18,Ilha do Pico,0
2020-04-19,Ilha do Pico,0
2020-04-20,Ilha do Pico,1
2020-04-21,Ilha do Pico,1
2020-04-22,Ilha do Pico,0
2020-04-23,Ilha do Pico,0
2020-04-24,Ilha do Pico,1
2020-04-25,Ilha do Pico,1
2020-04-26,Ilha do Pico,0
2020-04-27,Ilha do Pico,1
2020-04-28,Ilha do Pico,1
2020-04-29,Ilha do Pico,1
2020-04-30,Ilha do Pico,0
2020-05-01,Ilha do Pico,0
2020-05-02,Ilha do Pico,0
2020-05-03,Ilha do Pico,0
2020-05-04,Ilha do Pico,1
2020-05-05,Ilha do Pico,1
2020-05-06,Ilha do Pico,0
2020-05-07,Ilha do Pico,0
2020-05-08,Ilha do Pico,1
2020-05-09,Ilha do Pico,0
2020-05-10,Ilha do Pico,2
2020-05-11,Ilha do Pico,0
2020-05-12,Ilha do Pico,0
2020-05-13,Ilha do Pico,1
2020-05-14,Ilha do Pico,2
2020-05-15,Ilha do Pico,0
2020-05-16,Ilha do Pico,0
2020-05-17,Ilha do Pico,0
2020-05-18,Ilha do Pico,0
2020-05-19,Ilha do Pico,0
2020-05-20,Ilha do Pico,0
2020-05-21,Ilha do Pico,1
2020-05-22,Ilha do Pico,1
2020-05-23,Ilha do Pico,0
2020-05-24,Ilha do Pico,0
2020-05-25,Ilha do Pico,0
2020-05-26,Ilha do Pico,1
2020-05-27,Ilha do Pico,0
2020-05-28,Ilha do Pico,1
2020-05-29,Ilha do Pico,0
2020-05-30,Ilha do Pico,0
2020-05-31,Ilha do Pico,1
2020-06-01,Ilha do Pico,1
2020-06-02,Ilha do Pico,0
2020-06-03,Ilha do Pico,1
2020-06-04,Ilha do Pico,1
2020-06-05,Ilha do Pico,0
2020-06-06,Ilha do Pico,0
2020-06-07,Ilha do Pico,0
2020-06-08,Ilha do Pico,1
2020-06-09,Ilha do Pico,0
2020-06-10,Ilha do Pico,0
2020-06-11,Ilha do Pico,0
2020-06-12,Ilha do Pico,0
2020-06-13,Ilha do Pico,0
2020-06-14,Ilha do Pico,1
2020-06-15,Ilha do Pico,0
2020-06-16,Ilha do Pico,1
2020-06-17,Ilha do Pico,1
2020-06-18,Ilha do Pico,0
2020-06-19,Ilha do Pico,0
2020-06-20,Ilha do Pico,0
2020-06-21,Ilha do Pico,0
2020-06-22,Ilha do Pico,0
2020-06-23,Ilha do Pico,0
2020-06-24,Ilha do Pico,1
2020-06-25,Ilha do Pico,1
2020-06-26,Ilha do Pico,1
2020-06-27,Ilha do Pico,0
2020-06-28,Ilha do Pico,0
2020-06-29,Ilha do Pico,0
2020-06-30,Ilha do Pico,2
2020-07-01,Ilha do Pico,0
2020-07-02,Ilha do Pico,1
2020-07-03,Ilha do Pico,0
2020-07-04,Ilha do Pico,0
2020-07-05,Ilha do Pico,0
2020-07-06,Ilha do Pico,0
2020-07-07,Ilha do Pico,1
2020-07-08,Ilha do Pico,1
2020-07-09,Ilha do Pico,0
2020-07-10,Ilha do Pico,0
2020-07-11,Ilha do Pico,0
2020-07-12,Ilha do Pico,0
2020-07-13,Ilha do Pico,1
2020-07-14,Ilha do Pico,0
2020-07-15,Ilha do Pico,0
2020-07-16,Ilha do Pico,1
2020-07-17,Ilha do Pico,0
2020-07-18,Ilha do Pico,0
2020-07-19,Ilha do Pico,0
2020-07-20,Ilha do Pico,1
2020-07-21,Ilha do Pico,0
2020-07-22,Ilha do Pico,0
2020-07-23,Ilha do Pico,1
2020-07-24,Ilha do Pico,0
2020-07-25,Ilha do Pico,0
2020-07-26,Ilha do Pico,1
2020-07-27,Ilha do Pico,1
2020-07-28,Ilha do Pico,1
2020-07-29,Ilha do Pico,0
2020-07-30,Ilha do Pico,0
2020-07-31,Ilha do Pico,0
2020-01-01,Leiria,18
2020-01-02,Leiria,14
2020-01-03,Leiria,16
2020-01-04,Leiria,15
2020-01-05,Leiria,13
2020-01-06,Leiria,26
2020-01-07,Leiria,12
2020-01-08,Leiria,13
2020-01-09,Leiria,18
2020-01-10,Leiria,17
2020-01-11,Leiria,17
2020-01-12,Leiria,20
2020-01-13,Leiria,24
2020-01-14,Leiria,21
2020-01-15,Leiria,20
2020-01-16,Leiria,18
2020-01-17,Leiria,27
2020-01-18,Leiria,21
2020-01-19,Leiria,17
2020-01-20,Leiria,15
2020-01-21,Leiria,22
2020-01-22,Leiria,13
2020-01-23,Leiria,23
2020-01-24,Leiria,24
2020-01-25,Leiria,19
2020-01-26,Leiria,17
2020-01-27,Leiria,14
2020-01-28,Leiria,20
2020-01-29,Leiria,14
2020-01-30,Leiria,13
2020-01-31,Leiria,11
2020-02-01,Leiria,17
2020-02-02,Leiria,14
2020-02-03,Leiria,21
2020-02-04,Leiria,16
2020-02-05,Leiria,13
2020-02-06,Leiria,16
2020-02-07,Leiria,19
2020-02-08,Leiria,19
2020-02-09,Leiria,21
2020-02-10,Leiria,16
2020-02-11,Leiria,18
2020-02-12,Leiria,10
2020-02-13,Leiria,19
2020-02-14,Leiria,19
2020-02-15,Leiria,16
2020-02-16,Leiria,13
2020-02-17,Leiria,17
2020-02-18,Leiria,15
2020-02-19,Leiria,19
2020-02-20,Leiria,16
2020-02-21,Leiria,15
2020-02-22,Leiria,15
2020-02-23,Leiria,18
2020-02-24,Leiria,15
2020-02-25,Leiria,10
2020-02-26,Leiria,11
2020-02-27,Leiria,24
2020-02-28,Leiria,16
2020-02-29,Leiria,10
2020-03-01,Leiria,15
2020-03-02,Leiria,14
2020-03-03,Leiria,13
2020-03-04,Leiria,14
2020-03-05,Leiria,18
2020-03-06,Leiria,15
2020-03-07,Leiria,14
2020-03-08,Leiria,21
2020-03-09,Leiria,16
2020-03-10,Leiria,17
2020-03-11,Leiria,19
2020-03-12,Leiria,17
2020-03-13,Leiria,13
2020-03-14,Leiria,16
2020-03-15,Leiria,15
2020-03-16,Leiria,20
2020-03-17,Leiria,16
2020-03-18,Leiria,16
2020-03-19,Leiria,20
2020-03-20,Leiria,15
2020-03-21,Leiria,15
2020-03-22,Leiria,22
2020-03-23,Leiria,18
2020-03-24,Leiria,22
2020-03-25,Leiria,14
2020-03-26,Leiria,17
2020-03-27,Leiria,19
2020-03-28,Leiria,16
2020-03-29,Leiria,17
2020-03-30,Leiria,18
2020-03-31,Leiria,15
2020-04-01,Leiria,17
2020-04-02,Leiria,20
2020-04-03,Leiria,14
2020-04-04,Leiria,20
2020-04-05,Leiria,13
2020-04-06,Leiria,18
2020-04-07,Leiria,14
2020-04-08,Leiria,14
2020-04-09,Leiria,11
2020-04-10,Leiria,15
2020-04-11,Leiria,19
2020-04-12,Leiria,14
2020-04-13,Leiria,10
2020-04-14,Leiria,17
2020-04-15,Leiria,9
2020-04-16,Leiria,6
2020-04-17,Leiria,14
2020-04-18,Leiria,8
2020-04-19,Leiria,15
2020-04-20,Leiria,14
2020-04-21,Leiria,12
2020-04-22,Leiria,9
2020-04-23,Leiria,15
2020-04-24,Leiria,18
2020-04-25,Leiria,14
2020-04-26,Leiria,13
2020-04-27,Leiria,10
2020-04-28,Leiria,12
2020-04-29,Leiria,10
2020-04-30,Leiria,15
2020-05-01,Leiria,13
2020-05-02,Leiria,11
2020-05-03,Leiria,12
2020-05-04,Leiria,13
2020-05-05,Leiria,14
2020-05-06,Leiria,16
2020-05-07,Leiria,20
2020-05-08,Leiria,6
2020-05-09,Leiria,14
2020-05-10,Leiria,9
2020-05-11,Leiria,11
2020-05-12,Leiria,14
2020-05-13,Leiria,11
2020-05-14,Leiria,10
2020-05-15,Leiria,14
2020-05-16,Leiria,15
2020-05-17,Leiria,12
2020-05-18,Leiria,6
2020-05-19,Leiria,13
2020-05-20,Leiria,11
2020-05-21,Leiria,9
2020-05-22,Leiria,8
2020-05-23,Leiria,14
2020-05-24,Leiria,11
2020-05-25,Leiria,20
2020-05-26,Leiria,14
2020-05-27,Leiria,17
2020-05-28,Leiria,13
2020-05-29,Leiria,13
2020-05-30,Leiria,11
2020-05-31,Leiria,16
2020-06-01,Leiria,9
2020-06-02,Leiria,17
2020-06-03,Leiria,8
2020-06-04,Leiria,16
2020-06-05,Leiria,11
2020-06-06,Leiria,11
2020-06-07,Leiria,15
2020-06-08,Leiria,12
2020-06-09,Leiria,11
2020-06-10,Leiria,15
2020-06-11,Leiria,13
2020-06-12,Leiria,15
2020-06-13,Leiria,12
2020-06-14,Leiria,15
2020-06-15,Leiria,12
2020-06-16,Leiria,19
2020-06-17,Leiria,7
2020-06-18,Leiria,14
2020-06-19,Leiria,14
2020-06-20,Leiria,13
2020-06-21,Leiria,10
2020-06-22,Leiria,13
2020-06-23,Leiria,18
2020-06-24,Leiria,14
2020-06-25,Leiria,21
2020-06-26,Leiria,20
2020-06-27,Leiria,9
2020-06-28,Leiria,12
2020-06-29,Leiria,10
2020-06-30,Leiria,9
2020-07-01,Leiria,14
2020-07-02,Leiria,14
2020-07-03,Leiria,9
2020-07-04,Leiria,9
2020-07-05,Leiria,10
2020-07-06,Leiria,12
2020-07-07,Leiria,17
2020-07-08,Leiria,13
2020-07-09,Leiria,18
2020-07-10,Leiria,16
2020-07-11,Leiria,12
2020-07-12,Leiria,8
2020-07-13,Leiria,20
2020-07-14,Leiria,16
2020-07-15,Leiria,17
2020-07-16,Leiria,17
2020-07-17,Leiria,9
2020-07-18,Leiria,20
2020-07-19,Leiria,22
2020-07-20,Leiria,17
2020-07-21,Leiria,21
2020-07-22,Leiria,17
2020-07-23,Leiria,17
2020-07-24,Leiria,6
2020-07-25,Leiria,14
2020-07-26,Leiria,14
2020-07-27,Leiria,14
2020-07-28,Leiria,12
2020-07-29,Leiria,12
2020-07-30,Leiria,12
2020-07-31,Leiria,16
2020-01-01,Lisboa,62
2020-01-02,Lisboa,76
2020-01-03,Lisboa,71
2020-01-04,Lisboa,69
2020-01-05,Lisboa,64
2020-01-06,Lisboa,72
2020-01-07,Lisboa,84
2020-01-08,Lisboa,77
2020-01-09,Lisboa,73
2020-01-10,Lisboa,65
2020-01-11,Lisboa,78
2020-01-12,Lisboa,68
2020-01-13,Lisboa,79
2020-01-14,Lisboa,70
2020-01-15,Lisboa,90
2020-01-16,Lisboa,85
2020-01-17,Lisboa,69
2020-01-18,Lisboa,71
2020-01-19,Lisboa,68
2020-01-20,Lisboa,71
2020-01-21,Lisboa,57
2020-01-22,Lisboa,63
2020-01-23,Lisboa,74
2020-01-24,Lisboa,81
2020-01-25,Lisboa,85
2020-01-26,Lisboa,69
2020-01-27,Lisboa,90
2020-01-28,Lisboa,61
2020-01-29,Lisboa,82
2020-01-30,Lisboa,69
2020-01-31,Lisboa,74
2020-02-01,Lisboa,79
2020-02-02,Lisboa,67
2020-02-03,Lisboa,70
2020-02-04,Lisboa,79
2020-02-05,Lisboa,79
2020-02-06,Lisboa,72
2020-02-07,Lisboa,72
2020-02-08,Lisboa,60
2020-02-09,Lisboa,58
2020-02-10,Lisboa,71
2020-02-11,Lisboa,63
2020-02-12,Lisboa,61
2020-02-13,Lisboa,67
2020-02-14,Lisboa,65
2020-02-15,Lisboa,75
2020-02-16,Lisboa,64
2020-02-17,Lisboa,62
2020-02-18,Lisboa,65
2020-02-19,Lisboa,55
2020-02-20,Lisboa,53
2020-02-21,Lisboa,62
2020-02-22,Lisboa,77
2020-02-23,Lisboa,60
2020-02-24,Lisboa,71
2020-02-25,Lisboa,79
2020-02-26,Lisboa,72
2020-02-27,Lisboa,71
2020-02-28,Lisboa,66
2020-02-29,Lisboa,60
2020-03-01,Lisboa,67
2020-03-02,Lisboa,68
2020-03-03,Lisboa,62
2020-03-04,Lisboa,51
2020-03-05,Lisboa,49
2020-03-06,Lisboa,61
2020-03-07,Lisboa,63
2020-03-08,Lisboa,58
2020-03-09,Lisboa,67
2020-03-10,Lisboa,59
2020-03-11,Lisboa,63
2020-03-12,Lisboa,66
2020-03-13,Lisboa,74
2020-03-14,Lisboa,62
2020-03-15,Lisboa,55
2020-03-16,Lisboa,72
2020-03-17,Lisboa,49
2020-03-18,Lisboa,60
2020-03-19,Lisboa,67
2020-03-20,Lisboa,61
2020-03-21,Lisboa,63
2020-03-22,Lisboa,54
2020-03-23,Lisboa,60
2020-03-24,Lisboa,80
2020-03-25,Lisboa,60
2020-03-26,Lisboa,72
2020-03-27,Lisboa,81
2020-03-28,Lisboa,63
2020-03-29,Lisboa,74
2020-03-30,Lisboa,72
2020-03-31,Lisboa,74
2020-04-01,Lisboa,56
2020-04-02,Lisboa,76
2020-04-03,Lisboa,64
2020-04-04,Lisboa,83
2020-04-05,Lisboa,60
2020-04-06,Lisboa,70
2020-04-07,Lisboa,87
2020-04-08,Lisboa,55
2020-04-09,Lisboa,82
2020-04-10,Lisboa,65
2020-04-11,Lisboa,49
2020-04-12,Lisboa,72
2020-04-13,Lisboa,73
2020-04-14,Lisboa,66
2020-04-15,Lisboa,62
2020-04-16,Lisboa,82
2020-04-17,Lisboa,69
2020-04-18,Lisboa,74
2020-04-19,Lisboa,57
2020-04-20,Lisboa,71
2020-04-21,Lisboa,61
2020-04-22,Lisboa,62
2020-04-23,Lisboa,72
2020-04-24,Lisboa,55
2020-04-25,Lisboa,68
2020-04-26,Lisboa,67
2020-04-27,Lisboa,56
2020-04-28,Lisboa,74
2020-04-29,Lisboa,56
2020-04-30,Lisboa,60
2020-05-01,Lisboa,74
2020-05-02,Lisboa,49
2020-05-03,Lisboa,67
2020-05-04,Lisboa,75
2020-05-05,Lisboa,63
2020-05-06,Lisboa,62
2020-05-07,Lisboa,72
2020-05-08,Lisboa,62
2020-05-09,Lisboa,63
2020-05-10,Lisboa,58
2020-05-11,Lisboa,60
2020-05-12,Lisboa,70
2020-05-13,Lisboa,58
2020-05-14,Lisboa,60
2020-05-15,Lisboa,51
2020-05-16,Lisboa,64
2020-05-17,Lisboa,59
2020-05-18,Lisboa,44
2020-05-19,Lisboa,53
2020-05-20,Lisboa,72
2020-05-21,Lisboa,73
2020-05-22,Lisboa,62
2020-05-23,Lisboa,50
2020-05-24,Lisboa,62
2020-05-25,Lisboa,76
2020-05-26,Lisboa,60
2020-05-27,Lisboa,61
2020-05-28,Lisboa,56
2020-05-29,Lisboa,73
2020-05-30,Lisboa,57
2020-05-31,Lisboa,58
2020-06-01,Lisboa,62
2020-06-02,Lisboa,69
2020-06-03,Lisboa,48
2020-06-04,Lisboa,61
2020-06-05,Lisboa,71
2020-06-06,Lisboa,62
2020-06-07,Lisboa,47
2020-06-08,Lisboa,65
2020-06-09,Lisboa,42
2020-06-10,Lisboa,57
2020-06-11,Lisboa,52
2020-06-12,Lisboa,52
2020-06-13,Lisboa,62
2020-06-14,Lisboa,51
2020-06-15,Lisboa,58
2020-06-16,Lisboa,52
2020-06-17,Lisboa,75
2020-06-18,Lisboa,63
2020-06-19,Lisboa,62
2020-06-20,Lisboa,61
2020-06-21,Lisboa,61
2020-06-22,Lisboa,63
2020-06-23,Lisboa,65
2020-06-24,Lisboa,72
2020-06-25,Lisboa,56
2020-06-26,Lisboa,71
2020-06-27,Lisboa,61
2020-06-28,Lisboa,52
2020-06-29,Lisboa,54
2020-06-30,Lisboa,56
2020-07-01,Lisboa,69
2020-07-02,Lisboa,73
2020-07-03,Lisboa,72
2020-07-04,Lisboa,52
2020-07-05,Lisboa,65
2020-07-06,Lisboa,56
2020-07-07,Lisboa,56
2020-07-08,Lisboa,76
2020-07-09,Lisboa,71
2020-07-10,Lisboa,66
2020-07-11,Lisboa,55
2020-07-12,Lisboa,66
2020-07-13,Lisboa,50
2020-07-14,Lisboa,76
2020-07-15,Lisboa,48
2020-07-16,Lisboa,77
2020-07-17,Lisboa,69
2020-07-18,Lisboa,91
2020-07-19,Lisboa,84
2020-07-20,Lisboa,92
2020-07-21,Lisboa,79
2020-07-22,Lisboa,64
2020-07-23,Lisboa,59
2020-07-24,Lisboa,67
2020-07-25,Lisboa,69
2020-07-26,Lisboa,43
2020-07-27,Lisboa,65
2020-07-28,Lisboa,64
2020-07-29,Lisboa,54
2020-07-30,Lisboa,65
2020-07-31,Lisboa,59
2020-01-01,Portalegre,6
2020-01-02,Portalegre,2
2020-01-03,Portalegre,6
2020-01-04,Portalegre,7
2020-01-05,Portalegre,3
2020-01-06,Portalegre,4
2020-01-07,Portalegre,4
2020-01-08,Portalegre,7
2020-01-09,Portalegre,7
2020-01-10,Portalegre,3
2020-01-11,Portalegre,10
2020-01-12,Portalegre,6
2020-01-13,Portalegre,5
2020-01-14,Portalegre,9
2020-01-15,Portalegre,6
2020-01-16,Portalegre,6
2020-01-17,Portalegre,9
2020-01-18,Portalegre,6
2020-01-19,Portalegre,6
2020-01-20,Portalegre,8
2020-01-21,Portalegre,6
2020-01-22,Portalegre,7
2020-01-23,Portalegre,6
2020-01-24,Portalegre,3
2020-01-25,Portalegre,7
2020-01-26,Portalegre,5
2020-01-27,Portalegre,4
2020-01-28,Portalegre,5
2020-01-29,Portalegre,5
2020-01-30,Portalegre,5
2020-01-31,Portalegre,7
2020-02-01,Portalegre,4
2020-02-02,Portalegre,5
2020-02-03,Portalegre,7
2020-02-04,Portalegre,12
2020-02-05,Portalegre,3
2020-02-06,Portalegre,7
2020-02-07,Portalegre,10
2020-02-08,Portalegre,3
2020-02-09,Portalegre,5
2020-02-10,Portalegre,11
2020-02-11,Portalegre,6
2020-02-12,Portalegre,8
2020-02-13,Portalegre,5
2020-02-14,Portalegre,5
2020-02-15,Portalegre,8
2020-02-16,Portalegre,11
2020-02-17,Portalegre,8
2020-02-18,Portalegre,3
2020-02-19,Portalegre,6
2020-02-20,Portalegre,6
2020-02-21,Portalegre,3
2020-02-22,Portalegre,1
2020-02-23,Portalegre,5
2020-02-24,Portalegre,7
2020-02-25,Portalegre,6
2020-02-26,Portalegre,5
2020-02-27,Portalegre,2
2020-02-28,Portalegre,4
2020-02-29,Portalegre,4
2020-03-01,Portalegre,2
2020-03-02,Portalegre,4
2020-03-03,Portalegre,3
2020-03-04,Portalegre,3
2020-03-05,Portalegre,5
2020-03-06,Portalegre,9
2020-03-07,Portalegre,6
2020-03-08,Portalegre,4
2020-03-09,Portalegre,7
2020-03-10,Portalegre,4
2020-03-11,Portalegre,2
2020-03-12,Portalegre,9
2020-03-13,Portalegre,1
2020-03-14,Portalegre,3
2020-03-15,Portalegre,7
2020-03-16,Portalegre,10
2020-03-17,Portalegre,2
2020-03-18,Portalegre,4
2020-03-19,Portalegre,11
2020-03-20,Portalegre,3
2020-03-21,Portalegre,4
